system:index,CLOUD_COVER,CLOUD_COVER_LAND,EARTH_SUN_DISTANCE,ESPA_VERSION,GEOMETRIC_RMSE_MODEL,GEOMETRIC_RMSE_MODEL_X,GEOMETRIC_RMSE_MODEL_Y,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,LANDSAT_ID,LEVEL1_PRODUCTION_DATE,NDVI,PIXEL_QA_VERSION,SATELLITE,SENSING_TIME,SOLAR_AZIMUTH_ANGLE,SOLAR_ZENITH_ANGLE,SR_APP_VERSION,WRS_PATH,WRS_ROW,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_start,system:version,year,.geo
2_LT05_223066_20070828,4.0,4.0,1.010159,2_19_0c,4.529,2.997,3.396,,,LT05_L1TP_223066_20070828_20161111_01_T1,1.478867931E12,0.2986942328618063,generate_pixel_qa_1.5.0,LANDSAT_5,2007-08-28T13:18:18.7560500Z,59.146832,35.22261,LEDAPS_3.2.0,223.0,66.0,348228220,[NDVI],<Element>,"LinearRing(-48.362971087788196,-8.046915577663533, -48.359007697332984,-8.027982539469727, -48.35902306849105,-8.025611319178294, -48.381033129788186,-8.02034682940957, -48.55396287279601,-7.995483331832469, -49.04727625213805,-7.924175840584856, -49.58515617968644,-7.845789561417955, -50.099449536059865,-7.7702100334941, -50.11310854563601,-7.832624503404986, -50.22866836337877,-8.363335393873172, -50.424003515987,-9.257740907779311, -50.44719737257828,-9.363869788243345, -50.44697012518467,-9.364405335878995, -50.44389641210425,-9.366064189085078, -50.433928817548946,-9.370288035475854, -48.69877674706114,-9.6228166699726, -48.69470577100049,-9.604470583490368, -48.536899075268195,-8.864336242356368, -48.37933472199438,-8.12428176624263, -48.362971087788196,-8.046915577663533)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20070828,1.18830709876E12,1521882696500046,2007,"{""type"":""Polygon"",""coordinates"":[[[-48.3629710877882,-8.046915577663535],[-48.359007697332984,-8.027982539469727],[-48.35902306849105,-8.025611319178296],[-48.381033129788186,-8.02034682940957],[-48.55396287279602,-7.995483331832469],[-49.04727625213805,-7.924175840584856],[-49.58515617968644,-7.845789561417955],[-50.099449536059865,-7.7702100334941],[-50.11310854563601,-7.832624503404988],[-50.22866836337877,-8.363335393873172],[-50.424003515987,-9.257740907779311],[-50.44719737257828,-9.363869788243344],[-50.44697012518467,-9.364405335878995],[-50.44389641210425,-9.366064189085076],[-50.433928817548946,-9.370288035475854],[-48.69877674706114,-9.622816669972602],[-48.69470577100049,-9.60447058349037],[-48.536899075268195,-8.864336242356368],[-48.37933472199439,-8.12428176624263],[-48.3629710877882,-8.046915577663535]]]}"
2_LT05_223066_20070913,0.0,0.0,1.006208,2_19_0c,4.947,3.082,3.87,,,LT05_L1TP_223066_20070913_20161112_01_T1,1.478993265E12,0.5767415003729396,generate_pixel_qa_1.5.0,LANDSAT_5,2007-09-13T13:18:12.2310630Z,67.688713,31.383705,LEDAPS_3.2.0,223.0,66.0,388501894,[NDVI],<Element>,"LinearRing(-50.109213210360544,-7.765299853961035, -50.114939493029595,-7.791395668333153, -50.13542282156796,-7.885321430634236, -50.29090052165437,-8.599789207664616, -50.45443036515262,-9.348851933640518, -50.45687000371168,-9.36071348841656, -50.45346550182264,-9.36255103999874, -50.44390982066738,-9.366720119076255, -48.715459034550605,-9.617563752152167, -48.70981840829561,-9.591555697940228, -48.550923949075305,-8.845856830231288, -48.40151742955592,-8.143671950822588, -48.3756391482819,-8.021597920973155, -48.37565536140253,-8.019078395422039, -48.397784876338484,-8.013712871453107, -48.60328818751451,-7.984241363922821, -49.0709915906432,-7.9168052350711235, -49.591660142445775,-7.841140937411932, -50.109213210360544,-7.765299853961035)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20070913,1.18968949223E12,1538943566019047,2007,"{""type"":""Polygon"",""coordinates"":[[[-50.109213210360544,-7.765299853961035],[-50.114939493029595,-7.791395668333151],[-50.135422821567964,-7.885321430634238],[-50.29090052165437,-8.599789207664617],[-50.454430365152625,-9.348851933640516],[-50.45687000371168,-9.360713488416561],[-50.45346550182264,-9.36255103999874],[-50.44390982066738,-9.366720119076255],[-48.7154590345506,-9.61756375215217],[-48.70981840829561,-9.591555697940228],[-48.55092394907531,-8.845856830231288],[-48.40151742955592,-8.143671950822588],[-48.3756391482819,-8.021597920973155],[-48.37565536140253,-8.019078395422039],[-48.39778487633849,-8.013712871453107],[-48.60328818751451,-7.984241363922821],[-49.0709915906432,-7.9168052350711235],[-49.591660142445775,-7.841140937411932],[-50.109213210360544,-7.765299853961035]]]}"
2_LT05_223066_20070929,1.0,1.0,1.001778,2_19_0c,4.811,3.173,3.616,,,LT05_L1TP_223066_20070929_20161110_01_T1,1.478820533E12,0.6394592203569045,generate_pixel_qa_1.5.0,LANDSAT_5,2007-09-29T13:18:03.5520630Z,78.663483,28.08242,LEDAPS_3.2.0,223.0,66.0,395993333,[NDVI],<Element>,"LinearRing(-48.387990596351266,-8.013579837926178, -48.38755213624624,-8.010374846110006, -48.409786987516966,-8.004982748144599, -48.57901957466378,-7.980682645117071, -48.994147752656005,-7.920797476695216, -49.17189968331643,-7.895033987135804, -49.6455126556658,-7.826028248860345, -50.11138583145045,-7.757638051175937, -50.114404535931314,-7.770664767412421, -50.20882219230529,-8.205377697006394, -50.43413764229944,-9.23984891785594, -50.45882328276346,-9.352948105146341, -50.45882028483247,-9.354872010445689, -50.45593878804508,-9.356583146952117, -50.4462497383231,-9.360810629387283, -48.72768535746445,-9.610635335416196, -48.718182214752325,-9.566394731215834, -48.614414140534684,-9.079301300430574, -48.510762852548964,-8.592238835200236, -48.397174700553315,-8.057435646622945, -48.387990596351266,-8.013579837926178)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20070929,1.19107188355E12,1521882698161552,2007,"{""type"":""Polygon"",""coordinates"":[[[-48.38799059635127,-8.013579837926178],[-48.38755213624624,-8.010374846110006],[-48.409786987516966,-8.004982748144599],[-48.57901957466379,-7.980682645117071],[-48.994147752656,-7.920797476695217],[-49.17189968331643,-7.895033987135804],[-49.64551265566579,-7.826028248860345],[-50.11138583145045,-7.757638051175937],[-50.11440453593132,-7.770664767412419],[-50.208822192305284,-8.205377697006394],[-50.43413764229944,-9.23984891785594],[-50.45882328276347,-9.352948105146343],[-50.45882028483248,-9.354872010445689],[-50.45593878804508,-9.356583146952117],[-50.4462497383231,-9.360810629387283],[-48.72768535746445,-9.610635335416198],[-48.71818221475233,-9.566394731215834],[-48.614414140534684,-9.079301300430574],[-48.510762852548964,-8.592238835200236],[-48.39717470055332,-8.057435646622942],[-48.38799059635127,-8.013579837926178]]]}"
2_LT05_223066_20080611,0.0,0.0,1.015436,2_19_0c,4.633,3.282,3.27,,,LT05_L1TP_223066_20080611_20161031_01_T1,1.477884145E12,0.7512161993537098,generate_pixel_qa_1.5.0,LANDSAT_5,2008-06-11T13:12:52.0290250Z,43.166302,44.056507,LEDAPS_3.2.0,223.0,66.0,288888052,[NDVI],<Element>,"LinearRing(-48.40401769293843,-8.050701788592416, -48.39635505165502,-8.014404690126616, -48.396367539710674,-8.012433167235395, -48.41836607867554,-8.00702879163013, -48.47229052437173,-7.999293210879947, -48.679176728569665,-7.969597061442029, -49.07530276462858,-7.912456309308463, -49.62717435727853,-7.832264330411964, -50.11304217787141,-7.761060902734296, -50.11524106060129,-7.761065507199683, -50.12588027917456,-7.809674057655295, -50.22180477766943,-8.251530747459451, -50.454767924929826,-9.321553471475955, -50.462061211876936,-9.355263000626664, -50.46252370810556,-9.358513716406707, -50.46032550112975,-9.360379265697373, -50.450507265149284,-9.364663142873148, -48.73565390107648,-9.613429149339776, -48.604331196337455,-8.99532184335833, -48.47348067610462,-8.378635338785175, -48.40401769293843,-8.050701788592416)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080611,1.21318997203E12,1538943568143757,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.40401769293843,-8.050701788592416],[-48.39635505165503,-8.014404690126616],[-48.396367539710674,-8.012433167235397],[-48.41836607867555,-8.00702879163013],[-48.47229052437173,-7.999293210879947],[-48.67917672856967,-7.969597061442029],[-49.07530276462858,-7.912456309308464],[-49.627174357278534,-7.832264330411964],[-50.11304217787141,-7.761060902734296],[-50.11524106060129,-7.761065507199683],[-50.12588027917456,-7.809674057655295],[-50.22180477766943,-8.251530747459451],[-50.454767924929826,-9.321553471475955],[-50.462061211876936,-9.355263000626664],[-50.46252370810556,-9.358513716406705],[-50.46032550112976,-9.360379265697373],[-50.450507265149284,-9.364663142873148],[-48.73565390107648,-9.613429149339778],[-48.604331196337455,-8.995321843358331],[-48.47348067610462,-8.378635338785175],[-48.40401769293843,-8.050701788592416]]]}"
2_LT05_223066_20080627,0.0,0.0,1.016582,2_19_0c,4.432,3.233,3.032,,,LT05_L1TP_223066_20080627_20161030_01_T1,1.477863624E12,0.723477302800562,generate_pixel_qa_1.5.0,LANDSAT_5,2008-06-27T13:12:25.4760500Z,43.849117,44.818039,LEDAPS_3.2.0,223.0,66.0,300243706,[NDVI],<Element>,"LinearRing(-48.38927714181329,-8.015448448293137, -48.389289704395495,-8.013472116511997, -48.41159708566256,-8.008062435792452, -48.61602163359608,-7.9787283783182605, -49.10601018288543,-7.908030745471813, -49.634614193494805,-7.831147688118127, -50.10007565602463,-7.762896230621806, -50.11467730933051,-7.76075853410672, -50.13332695120982,-7.846244373239962, -50.25339616323486,-8.397843003123748, -50.44148039423239,-9.259667967318368, -50.46237135695334,-9.355238439482552, -50.462368201055654,-9.3573055601818, -50.46031824280516,-9.358755036139135, -50.450674180367784,-9.363115724910925, -48.73042024121792,-9.612781414776931, -48.72884368900835,-9.612771057993706, -48.625022221213804,-9.125191091272322, -48.52506205080157,-8.65522960962635, -48.42440200505872,-8.18122960895172, -48.38927714181329,-8.015448448293137)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080627,1.21457234548E12,1538943570998745,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.38927714181328,-8.015448448293137],[-48.389289704395495,-8.013472116511997],[-48.41159708566255,-8.008062435792452],[-48.61602163359608,-7.9787283783182605],[-49.106010182885434,-7.908030745471813],[-49.634614193494805,-7.831147688118127],[-50.10007565602463,-7.762896230621806],[-50.11467730933051,-7.76075853410672],[-50.13332695120982,-7.846244373239962],[-50.25339616323486,-8.397843003123748],[-50.44148039423239,-9.259667967318366],[-50.46237135695334,-9.355238439482553],[-50.462368201055654,-9.3573055601818],[-50.46031824280516,-9.358755036139133],[-50.45067418036779,-9.363115724910926],[-48.73042024121792,-9.612781414776931],[-48.72884368900835,-9.612771057993706],[-48.6250222212138,-9.125191091272322],[-48.52506205080157,-8.655229609626351],[-48.42440200505872,-8.181229608951721],[-48.38927714181328,-8.015448448293137]]]}"
2_LT05_223066_20080713,0.0,0.0,1.01652,2_19_0c,4.703,3.28,3.371,,,LT05_L1TP_223066_20080713_20161030_01_T1,1.477840239E12,0.7096024631725446,generate_pixel_qa_1.5.0,LANDSAT_5,2008-07-13T13:11:58.6490310Z,46.216805,44.33588,LEDAPS_3.2.0,223.0,66.0,306326698,[NDVI],<Element>,"LinearRing(-48.72278265030953,-9.607657199511763, -48.72222211880508,-9.60709344267335, -48.707446350947556,-9.53785427846378, -48.64708716927769,-9.254121998294504, -48.46783050528992,-8.410318537282677, -48.38383339845888,-8.013836275634691, -48.38329722242399,-8.009917108814017, -48.40562037053229,-8.004572339265694, -48.607312203050135,-7.975489085919311, -49.097953569980945,-7.9043573312227196, -49.615112854856505,-7.828783722781695, -50.11845625326848,-7.7546226714347055, -50.12232613338394,-7.771601945859091, -50.126099825926275,-7.788705383364215, -50.23453748660297,-8.287372006526473, -50.45236418287353,-9.286275949498119, -50.46566154668799,-9.347539095274598, -50.46565862732751,-9.349441722233562, -50.463606429863184,-9.35089299379487, -50.4534317385839,-9.355244399989127, -48.72278265030953,-9.607657199511763)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080713,1.21595471865E12,1538943168890506,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.72278265030954,-9.607657199511763],[-48.72222211880507,-9.60709344267335],[-48.70744635094755,-9.537854278463778],[-48.6470871692777,-9.254121998294506],[-48.46783050528992,-8.410318537282677],[-48.383833398458876,-8.013836275634691],[-48.38329722242399,-8.009917108814017],[-48.40562037053229,-8.004572339265694],[-48.60731220305014,-7.975489085919311],[-49.097953569980945,-7.9043573312227196],[-49.615112854856505,-7.828783722781694],[-50.11845625326848,-7.7546226714347055],[-50.12232613338394,-7.771601945859091],[-50.126099825926275,-7.7887053833642135],[-50.234537486602974,-8.287372006526473],[-50.452364182873524,-9.286275949498119],[-50.46566154668798,-9.3475390952746],[-50.46565862732751,-9.349441722233562],[-50.463606429863184,-9.35089299379487],[-50.4534317385839,-9.355244399989127],[-48.72278265030954,-9.607657199511763]]]}"
2_LT05_223066_20080729,0.0,0.0,1.015252,2_19_0c,4.425,2.946,3.302,,,LT05_L1TP_223066_20080729_20161030_01_T1,1.477821095E12,0.6767754474137482,generate_pixel_qa_1.5.0,LANDSAT_5,2008-07-29T13:11:31.1900940Z,50.025539,42.589348,LEDAPS_3.2.0,223.0,66.0,318346239,[NDVI],<Element>,"LinearRing(-50.12625338357965,-7.7654296799265214, -50.128274699902974,-7.765433837980082, -50.130211177813734,-7.773788657345425, -50.1469237332122,-7.850342224382496, -50.23487321225789,-8.254540515768031, -50.26674221669984,-8.400852863740274, -50.46737199998551,-9.320213090451873, -50.47566771359966,-9.358548968316118, -50.47342879518901,-9.360132329696487, -50.46348208513566,-9.364504949875222, -48.72561970915006,-9.616430919828586, -48.72523509916023,-9.615260046949626, -48.572261486780675,-8.896559821087004, -48.41952550774951,-8.177945382848955, -48.386512453915515,-8.02248219940834, -48.38653034517743,-8.019689131043156, -48.40775813375085,-8.014610117963594, -48.58386425753593,-7.989387180282435, -49.07641475446618,-7.9184629203432415, -49.61616554406051,-7.840107964461393, -50.12625338357965,-7.7654296799265214)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080729,1.21733709119E12,1538943172001291,2008,"{""type"":""Polygon"",""coordinates"":[[[-50.126253383579645,-7.7654296799265214],[-50.12827469990298,-7.765433837980082],[-50.130211177813734,-7.773788657345425],[-50.1469237332122,-7.850342224382494],[-50.234873212257895,-8.254540515768031],[-50.26674221669984,-8.400852863740274],[-50.46737199998552,-9.32021309045187],[-50.47566771359966,-9.358548968316116],[-50.473428795189,-9.360132329696487],[-50.46348208513566,-9.364504949875222],[-48.72561970915005,-9.616430919828586],[-48.72523509916024,-9.615260046949626],[-48.572261486780675,-8.896559821087006],[-48.419525507749505,-8.177945382848955],[-48.38651245391552,-8.022482199408339],[-48.38653034517743,-8.019689131043155],[-48.407758133750846,-8.014610117963594],[-48.58386425753593,-7.989387180282435],[-49.07641475446618,-7.91846292034324],[-49.61616554406051,-7.840107964461393],[-50.126253383579645,-7.7654296799265214]]]}"
2_LT05_223066_20080814,0.0,0.0,1.012867,2_19_0c,4.581,3.112,3.362,,,LT05_L1TP_223066_20080814_20161030_01_T1,1.477795153E12,0.6428397743897231,generate_pixel_qa_1.5.0,LANDSAT_5,2008-08-14T13:11:02.1740000Z,55.256332,39.764706,LEDAPS_3.2.0,223.0,66.0,329934462,[NDVI],<Element>,"LinearRing(-48.72082334222935,-9.591298217617972, -48.718849550467624,-9.591285232598889, -48.71270826402301,-9.562645896707794, -48.60871852939297,-9.074383764353772, -48.50983232062569,-8.609583967505705, -48.398361172387496,-8.08455299267006, -48.38014292643217,-7.998492327407563, -48.379583797198386,-7.994709584110992, -48.40204091349368,-7.989336011977143, -48.54695983838287,-7.968570178173733, -49.05226917301742,-7.89581194908947, -49.59936700887271,-7.8163785237199725, -50.1199433238001,-7.740139424181843, -50.136884802062085,-7.817996445307218, -50.24132632644307,-8.298509954831506, -50.45320801814956,-9.270539803807592, -50.46692737857977,-9.333860092559535, -50.464453022113716,-9.335697505710424, -50.4549171807397,-9.339858705181179, -48.72082334222935,-9.591298217617972)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080814,1.21871946217E12,1538943175025018,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.72082334222935,-9.591298217617974],[-48.71884955046763,-9.591285232598889],[-48.712708264023014,-9.562645896707794],[-48.60871852939297,-9.074383764353772],[-48.509832320625684,-8.609583967505705],[-48.3983611723875,-8.08455299267006],[-48.38014292643217,-7.998492327407563],[-48.37958379719839,-7.994709584110992],[-48.40204091349368,-7.989336011977143],[-48.546959838382875,-7.968570178173733],[-49.05226917301742,-7.89581194908947],[-49.59936700887271,-7.816378523719973],[-50.1199433238001,-7.740139424181843],[-50.136884802062085,-7.8179964453072195],[-50.24132632644307,-8.298509954831506],[-50.45320801814956,-9.270539803807592],[-50.46692737857977,-9.333860092559535],[-50.46445302211372,-9.335697505710424],[-50.4549171807397,-9.339858705181179],[-48.72082334222935,-9.591298217617974]]]}"
2_LT05_223066_20080830,0.0,0.0,1.009529,2_19_0c,4.41,2.995,3.237,,,LT05_L1TP_223066_20080830_20161029_01_T1,1.477776384E12,0.5993375264685732,generate_pixel_qa_1.5.0,LANDSAT_5,2008-08-30T13:10:36.8150250Z,62.079342,36.257133,LEDAPS_3.2.0,223.0,66.0,362540427,[NDVI],<Element>,"LinearRing(-50.14073560851681,-7.761117761500327, -50.142464179374265,-7.768658398794931, -50.15756151887527,-7.837610637985194, -50.26793561903384,-8.345501714981303, -50.40860096116143,-8.99153434444117, -50.48180376843195,-9.327292001348626, -50.48802599090448,-9.356040338991324, -50.48601038527013,-9.357703619860576, -50.47637313328034,-9.362062010998667, -48.74851845761178,-9.612353643041176, -48.58699117832307,-8.853682451824602, -48.429465301621356,-8.112673348351057, -48.40912382026256,-8.016612619757984, -48.409141566565836,-8.013800746130793, -48.4308796824948,-8.008528044672818, -48.48944497843214,-8.000139752713617, -48.6271636706923,-7.980419256621785, -49.09320468039742,-7.9133589963608815, -49.62999189844521,-7.8355068810511295, -50.13861004554288,-7.7611134792437175, -50.14073560851681,-7.761117761500327)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080830,1.22010183682E12,1538943401592333,2008,"{""type"":""Polygon"",""coordinates"":[[[-50.14073560851681,-7.761117761500327],[-50.14246417937427,-7.768658398794931],[-50.15756151887527,-7.837610637985194],[-50.26793561903384,-8.345501714981303],[-50.40860096116143,-8.991534344441169],[-50.481803768431945,-9.327292001348628],[-50.48802599090449,-9.356040338991324],[-50.486010385270134,-9.357703619860576],[-50.47637313328034,-9.362062010998669],[-48.74851845761178,-9.61235364304118],[-48.58699117832307,-8.853682451824602],[-48.429465301621356,-8.112673348351057],[-48.40912382026256,-8.016612619757986],[-48.409141566565836,-8.013800746130793],[-48.4308796824948,-8.008528044672818],[-48.48944497843214,-8.000139752713617],[-48.6271636706923,-7.980419256621785],[-49.09320468039743,-7.9133589963608815],[-49.62999189844521,-7.835506881051128],[-50.13861004554288,-7.7611134792437175],[-50.14073560851681,-7.761117761500327]]]}"
2_LT05_223066_20080915,3.0,3.0,1.005474,2_19_0c,4.615,2.894,3.595,,,LT05_L1TP_223066_20080915_20161029_01_T1,1.477754505E12,0.5622032225613129,generate_pixel_qa_1.5.0,LANDSAT_5,2008-09-15T13:10:08.7600560Z,70.832497,32.660637,LEDAPS_3.2.0,223.0,66.0,375454611,[NDVI],<Element>,"LinearRing(-50.144880132654855,-7.761126097012563, -50.146815020973406,-7.7697532480196925, -50.15738943308312,-7.818260504921528, -50.19724185824297,-8.002121611524805, -50.27391092409744,-8.35555243056941, -50.48209854353454,-9.312640226298134, -50.492036954493784,-9.358557188474236, -50.490102677048995,-9.360153394149306, -50.479913452819304,-9.36451179326979, -48.76166121931355,-9.613124500063844, -48.690062864117095,-9.276363668826754, -48.56636137170467,-8.69385839323991, -48.44280358985753,-8.111401650560486, -48.42261898723177,-8.01558263163096, -48.4221649379218,-8.012266119787673, -48.44426648029186,-8.006904469573891, -48.621514997817556,-7.9815650131799005, -49.12047327890493,-7.909850220598714, -49.65427799737994,-7.832499139443567, -50.14279908389457,-7.761121921524575, -50.144880132654855,-7.761126097012563)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20080915,1.22148420876E12,1521882711797790,2008,"{""type"":""Polygon"",""coordinates"":[[[-50.144880132654855,-7.761126097012563],[-50.14681502097341,-7.769753248019693],[-50.15738943308312,-7.818260504921528],[-50.197241858242975,-8.002121611524803],[-50.27391092409744,-8.35555243056941],[-50.48209854353455,-9.312640226298134],[-50.49203695449379,-9.358557188474236],[-50.490102677049,-9.360153394149307],[-50.47991345281931,-9.36451179326979],[-48.76166121931355,-9.613124500063844],[-48.6900628641171,-9.276363668826752],[-48.56636137170467,-8.69385839323991],[-48.44280358985754,-8.111401650560484],[-48.42261898723177,-8.01558263163096],[-48.4221649379218,-8.012266119787675],[-48.44426648029186,-8.006904469573893],[-48.621514997817556,-7.981565013179899],[-49.12047327890494,-7.909850220598714],[-49.65427799737994,-7.832499139443567],[-50.14279908389457,-7.761121921524575],[-50.144880132654855,-7.761126097012563]]]}"
2_LT05_223066_20081001,14.0,14.0,1.000994,2_19_0c,4.601,3.097,3.403,,,LT05_L1TP_223066_20081001_20161029_01_T1,1.477734883E12,0.602560527461583,generate_pixel_qa_1.5.0,LANDSAT_5,2008-10-01T13:09:38.4220310Z,81.703415,29.716732,LEDAPS_3.2.0,223.0,66.0,395093038,[NDVI],<Element>,"LinearRing(-48.43436188273189,-8.026493115326618, -48.43039493503141,-8.007559851298927, -48.43040887850927,-8.00532646136533, -48.452722893614144,-7.999912577687679, -48.57809408285259,-7.981995311120795, -49.10887078156968,-7.905749514477427, -49.643127909791346,-7.828356077289221, -50.149196923215136,-7.754417922570946, -50.151181324348165,-7.762977582850259, -50.16374075786205,-7.82079039224593, -50.272608861778636,-8.32298914615183, -50.482679179610216,-9.289305922859079, -50.492176512122626,-9.33300552715647, -50.495981472929586,-9.35086393727436, -50.49597878896145,-9.352714996121131, -50.49445052478564,-9.354228569655895, -50.48457028989542,-9.358671709654521, -48.769346969090506,-9.606911932450714, -48.756287094573956,-9.546035779953861, -48.614374081853995,-8.876903859736458, -48.459542079350875,-8.145743210122038, -48.43436188273189,-8.026493115326618)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20081001,1.22286657842E12,1521882713253925,2008,"{""type"":""Polygon"",""coordinates"":[[[-48.43436188273189,-8.026493115326618],[-48.43039493503141,-8.007559851298927],[-48.43040887850927,-8.00532646136533],[-48.45272289361415,-7.999912577687679],[-48.57809408285259,-7.981995311120795],[-49.108870781569685,-7.905749514477427],[-49.64312790979135,-7.828356077289222],[-50.14919692321514,-7.754417922570946],[-50.151181324348165,-7.762977582850259],[-50.16374075786205,-7.82079039224593],[-50.27260886177863,-8.32298914615183],[-50.48267917961022,-9.289305922859079],[-50.49217651212263,-9.33300552715647],[-50.495981472929586,-9.35086393727436],[-50.49597878896145,-9.352714996121131],[-50.49445052478564,-9.354228569655893],[-50.484570289895416,-9.358671709654521],[-48.769346969090506,-9.606911932450714],[-48.75628709457396,-9.546035779953861],[-48.614374081854,-8.876903859736457],[-48.45954207935087,-8.14574321012204],[-48.43436188273189,-8.026493115326618]]]}"
2_LT05_223066_20090427,14.0,14.0,1.006642,2_19_0c,5.521,4.047,3.756,,,LT05_L1TP_223066_20090427_20161026_01_T1,1.477500121E12,0.7633717854973491,generate_pixel_qa_1.5.0,LANDSAT_5,2009-04-27T13:12:30.6050440Z,53.66135,37.99107,LEDAPS_3.2.0,223.0,66.0,383050494,[NDVI],<Element>,"LinearRing(-50.488586397266126,-9.345904458503325, -50.48908571570761,-9.34890672331331, -50.4876858030341,-9.35063951466289, -50.477909553930154,-9.355060976438274, -48.7507664226279,-9.60929122291136, -48.739549872912406,-9.557315926052336, -48.58704076853133,-8.846091654094677, -48.43476482638867,-8.13493752586592, -48.41072565667891,-8.022277803410917, -48.40889829799797,-8.013185161123555, -48.4084950107448,-8.010238754144622, -48.430085665029594,-8.00493019848413, -48.59990630155044,-7.980225533780145, -49.10882782487324,-7.905804315090302, -49.641318048723456,-7.827302214655076, -50.13912143587076,-7.753306815757609, -50.14111861488866,-7.761054673443793, -50.47937956274552,-9.3039527937675, -50.488586397266126,-9.345904458503325)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20090427,1.2408379506E12,1521882719049377,2009,"{""type"":""Polygon"",""coordinates"":[[[-50.488586397266126,-9.345904458503327],[-50.48908571570762,-9.348906723313311],[-50.487685803034104,-9.35063951466289],[-50.477909553930154,-9.355060976438274],[-48.7507664226279,-9.609291222911361],[-48.73954987291241,-9.557315926052336],[-48.58704076853134,-8.846091654094677],[-48.43476482638867,-8.13493752586592],[-48.41072565667892,-8.022277803410917],[-48.40889829799797,-8.013185161123555],[-48.4084950107448,-8.010238754144622],[-48.430085665029594,-8.00493019848413],[-48.59990630155043,-7.980225533780144],[-49.10882782487324,-7.905804315090302],[-49.64131804872346,-7.827302214655076],[-50.13912143587076,-7.753306815757608],[-50.141118614888654,-7.761054673443795],[-50.47937956274552,-9.3039527937675],[-50.488586397266126,-9.345904458503327]]]}"
2_LT05_223066_20090614,1.0,1.0,1.015716,2_19_0c,4.492,3.075,3.275,,,LT05_L1TP_223066_20090614_20161025_01_T1,1.477370811E12,0.7549609751464573,generate_pixel_qa_1.5.0,LANDSAT_5,2009-06-14T13:13:23.6550810Z,43.038746,44.182552,LEDAPS_3.2.0,223.0,66.0,288670758,[NDVI],<Element>,"LinearRing(-48.753766991883815,-9.614560837286668, -48.75174620925698,-9.614547739488785, -48.73689705821866,-9.545368126161765, -48.681534496647636,-9.286611997335111, -48.50667099460106,-8.46722974588633, -48.43140801790286,-8.113984513027697, -48.41314072414853,-8.027443452351678, -48.41102598240431,-8.016867824294614, -48.41103801679424,-8.014965500540644, -48.43257899915073,-8.009669237952746, -48.58844597020293,-7.986941006523864, -49.07418370558871,-7.915758682881737, -49.295998252891614,-7.883080603785702, -49.72170449572412,-7.820026112791053, -50.14055062044373,-7.7575735017254654, -50.14356018031735,-7.770702080953988, -50.48387535284348,-9.326853277790578, -50.48973350962936,-9.353897561294032, -50.48847392093521,-9.355560548997211, -50.478531030291045,-9.360031687394848, -48.753766991883815,-9.614560837286668)",LANDSAT/LT05/C01/T1_SR/LT05_223066_20090614,1.24498520366E12,1521882721663504,2009,"{""type"":""Polygon"",""coordinates"":[[[-48.753766991883815,-9.614560837286668],[-48.75174620925698,-9.614547739488783],[-48.73689705821866,-9.545368126161765],[-48.681534496647636,-9.286611997335113],[-48.506670994601066,-8.46722974588633],[-48.43140801790286,-8.113984513027699],[-48.413140724148526,-8.027443452351678],[-48.41102598240432,-8.016867824294614],[-48.41103801679424,-8.014965500540644],[-48.432578999150735,-8.009669237952746],[-48.58844597020293,-7.986941006523864],[-49.07418370558871,-7.915758682881739],[-49.29599825289162,-7.883080603785702],[-49.72170449572412,-7.8200261127910515],[-50.14055062044373,-7.7575735017254654],[-50.14356018031735,-7.770702080953988],[-50.48387535284347,-9.326853277790576],[-50.48973350962936,-9.353897561294032],[-50.48847392093521,-9.355560548997211],[-50.47853103029105,-9.36003168739485],[-48.753766991883815,-9.614560837286668]]]}"
